src,hyp,label,mis_score
I'd better leave early today.,I better get out of here today.,Hallucination,0.850624680519104
She and I both know him.,We both know him.,Hallucination,0.8938287496566772
Thanks very much for staying with me.,I would like to thank you for your patience.,Hallucination,0.8119510412216187
We're very grateful for that.,We're very happy about it.,Hallucination,0.8952547907829285
Tom seldom comes here anymore.,He doesn't come here very often anymore.,Hallucination,0.8341413736343384
She hurried to the station only to miss the train.,She didn't even get to the station in time to take the train.,Hallucination,0.8526192903518677
Father drives to work.,The father goes to work.,Hallucination,0.8588336706161499
A person who is born in France is a French.,A French person is a native of France.,Hallucination,0.8531937599182129
I must have lost the key en route.,I lost the key during the trip.,Hallucination,0.8989782929420471
I don't know much about it.,I don't know a thing about it.,Hallucination,0.7009011507034302
They know too much.,They knew too.,Hallucination,0.8141101598739624
Tom wants the same thing you do.,Tom also has the same goal as you.,Hallucination,0.722798228263855
Guess what Tom did.,What did Tom do?,Hallucination,0.8226101398468018
"How's your wife, Tom?",How about Tom's wife?,Hallucination,0.7992324829101562
I think that Tom can prove it.,I think Tom can do it.,Hallucination,0.8671776056289673
Water power turns the wheel.,Power of water sets the wheel in motion.,Hallucination,0.8871991634368896
He has told me so much about you.,He told me so many good things about you.,Hallucination,0.7560968995094299
Would you mind answering the question?,"Excuse me, would you answer the question?",Hallucination,0.8906061053276062
Tom is going to try to escape.,Tom's gonna run for it.,Hallucination,0.8563536405563354
Greed and fear of loss are the roots that lead to the tree of evil.,The love of money and the fear of losing it are the roots that feed the tree of evil.,Hallucination,0.7055727243423462
"This looks like orange juice, but it isn't. I wonder what it is.","It looks like orange juice, but it's not.",Hallucination,0.8371079564094543
Tell Tom that I won't come.,"I'm sorry, Tom, I can't come.",Hallucination,0.858393132686615
Are we leaving now?,Let's go?,Hallucination,0.8556520342826843
Her feet ached.,The bottom of her feet was aching.,Hallucination,0.8646392226219177
I'll stay and watch her.,I'll sit and keep her.,Hallucination,0.8830536603927612
Stalin was proud of how well he knew Russian.,Stalin was very happy that he knew Russian.,Hallucination,0.8940377831459045
"Tom wanted to open the box right away, but I suggested we wait until Mary got here.","Tom immediately opened the box, but I said we'd better wait until Mary came.",Hallucination,0.8692837953567505
Check everything once more.,Make sure everything is in order.,Hallucination,0.7997416853904724
I wasn't alone.,I didn't do it alone.,Hallucination,0.8993743062019348
I'll check whether they are in.,I'll check if they're here.,Hallucination,0.8969866037368774
Tom found Mary's door partly open.,Tom found Mary's half-opened front door.,Hallucination,0.8407173752784729
Are you my enemy?,"You're my enemy, aren't you?",Hallucination,0.7800052762031555
Tom stays up until after midnight almost every day.,Tom almost never goes to sleep before midnight.,Hallucination,0.7154707312583923
Who do you think he is?,Do you think he's who he is?,Hallucination,0.8529089093208313
Advertising is the driving force behind commerce.,The driving force behind the modern economy is advertising.,Hallucination,0.8470427393913269
Cats are the bridges between dimensions.,Cats are the bridge between the two worlds.,Hallucination,0.8043010830879211
It's because of you that I quit the team.,It's your own fault that I'm not on the team.,Hallucination,0.7513299584388733
I'd say you're jealous.,"You're jealous, aren't you?",Hallucination,0.8870683312416077
She died yesterday afternoon.,She died in the afternoon.,Hallucination,0.8803929090499878
We decided to go back.,We decided to retreat.,Hallucination,0.888005256652832
"How's Tom's French? ""Pretty good.""","How about Tom's French? - ""Not bad.""",Hallucination,0.8713504076004028
Tom didn't look sad at all.,Tom looked very happy.,Hallucination,0.8299790024757385
The king labelled the books as godless and ordered that they be burnt.,"The book was called ""godless"" and the order was made to be burnt.",Hallucination,0.7948543429374695
This English course requires a lot of effort.,This English course is very time-consuming.,Hallucination,0.8864008784294128
The children shouted with joy.,The children were thrilled.,Hallucination,0.7744311690330505
Klava makes fun of everyone.,She ridicules everyone.,Hallucination,0.724351167678833
You lead the way.,You're in front.,Hallucination,0.8736974000930786
Don't tell anybody that I did that.,Don't mention it.,Hallucination,0.7734128832817078
None of it matters.,It doesn’t matter.,Hallucination,0.8995258212089539
Have you been crying?,Did you cry?,Hallucination,0.8318482637405396
Urgh... annoying!,"Excuse me, this is very bothersome.",Hallucination,0.8146204352378845
Why doesn't anyone want to think?,"What's the matter, no one's in the mood to think?",Hallucination,0.8802947998046875
Who'll believe that?,"That's impossible, right?",Hallucination,0.769745945930481
Do you think I don't want to?,Do you think I don't want it?,Hallucination,0.8651315569877625
I just hurt my back.,I got a backache.,Hallucination,0.8445023894309998
Tom was tonsured a monk.,Tom became a monk.,Hallucination,0.8163672685623169
Tom went to Boston after all.,Finally Tom decided to go to Boston.,Hallucination,0.8770078420639038
Tom no longer needs our help.,We don't need Tom's help anymore.,Hallucination,0.8580791354179382
I wish that I hadn't asked Tom for help.,I didn't mean to call Tom for help.,Hallucination,0.752825915813446
I saw you there.,I met you there.,Hallucination,0.7465950846672058
What are you doing in my room?,What are you in my room?,Hallucination,0.840730607509613
They trusted you.,You can be trusted.,Hallucination,0.706183671951294
"Which gender do you identify with? ""I'm a man. Isn't it obvious?""","Which one of the genders are you? - I'm a man, aren't I?",Hallucination,0.8385120034217834
They're at war.,They're in a battle.,Hallucination,0.848433792591095
Do I look like a guy who wants to get married?,Do I give the impression of a person who's ready to get married?,Hallucination,0.8721743822097778
You cannot step into the same river twice.,You can't go into the same stream twice.,Hallucination,0.7733538150787354
"The troglodytes said ""bridge"" when one of them crossed a river, walking on the trunk of a tall tree that had fallen there by chance. Unfortunately, however, no one knows what that word was.","The troll said ""bridge"" when one of them had to cross the stream, and was able to do it by the fact that a big tree had been brought there by chance. However, no one knew what the expression was.",Hallucination,0.7337465882301331
What an ego!,What a big ego!,Hallucination,0.7559583783149719
Do you really want to marry him?,Do you really want to get married?,Hallucination,0.8286792039871216
Tom wanted to leave.,Tom decided to leave.,Hallucination,0.7523980140686035
I think this medicine will do you a lot of good.,I think this will do you a great good.,Hallucination,0.762891948223114
The humidity is quite high.,The atmospheric humidity is very high.,Hallucination,0.8389641642570496
Bring them here to me.,I need them here.,Hallucination,0.760360062122345
What're you doing here?,What are you here for?,Hallucination,0.7639317512512207
Tom didn't read the letter he received from Mary.,Tom didn't even open the letter he received from Mary.,Hallucination,0.868211030960083
Tom is the man.,Tom's the one.,Hallucination,0.8162911534309387
Not everyone succeeds in life.,It's not for everyone.,Hallucination,0.7866587042808533
Have you already bought the tickets?,Did you buy the tickets?,Hallucination,0.7324937582015991
Tom was wearing a beige coat.,Tom was wearing a beige overcoat.,Hallucination,0.7980941534042358
Let your uncle think about it.,Let's leave it to your uncle.,Hallucination,0.7932477593421936
"Even if you sing out of tune, join us.",You don’t have to be able to sing in tune – just come and have fun.,Hallucination,0.7709213495254517
It rained heavily.,It was a real deluge.,Hallucination,0.8865854144096375
Mary has a pretty smile and is always very friendly.,Mary has a beautiful and very kind smile.,Hallucination,0.8919840455055237
We have to wait a bit longer.,We have to be patient a little.,Hallucination,0.8877848386764526
"Tom likes tea, and so do I.","Tom drinks tea, and so do I.",Hallucination,0.8301783204078674
Does anybody visit her?,Do they pay her a visit?,Hallucination,0.8647481799125671
I wanted to tell you that.,I would like to explain something to you.,Hallucination,0.8684995770454407
What are you hiding from me?,What are you trying to keep from me?,Hallucination,0.8766159415245056
Mary is a stubborn woman.,Mary is a headstrong girl.,Hallucination,0.7954540848731995
The window is here.,There's the window.,Hallucination,0.87851482629776
I could do everything faster when I was younger.,I knew how to do everything better when I was young.,Hallucination,0.8243357539176941
Why does Tom look so strange?,What's the matter with Tom?,Hallucination,0.7271804213523865
I'm an observer.,I'm the one who's watching.,Hallucination,0.7906381487846375
Did you study for the exam?,Did you prepare for the exam?,Hallucination,0.8843693733215332
Don't worry. I'll tell him.,I'll explain it to him.,Hallucination,0.8511423468589783
We clenched our fists.,We made our fists.,Hallucination,0.7265123724937439
"You were at home yesterday, weren't you?","You were at home the day before, right?",Hallucination,0.8914895057678223
I thought you didn't know about it.,I didn't know you knew about it.,Hallucination,0.8058803081512451
I was up half the night.,I didn't sleep for half a night.,Hallucination,0.8382357358932495
What exactly do you want me to do?,"Excuse me, what do you want me to do?",Hallucination,0.8676851391792297
Tom was thoughtful.,Tom was considered.,Hallucination,0.7890788912773132
Do you see much of them?,Do they see a great many of them?,Hallucination,0.7602972388267517
The bed is very comfortable.,The beds are very good.,Hallucination,0.8118210434913635
Tom heard the toilet being flushed.,Tom knew the toilet was flushed.,Hallucination,0.8119779229164124
I know almost nothing about you.,I don't know anything about you.,Hallucination,0.7308414578437805
It makes me so angry.,It's driving me crazy.,Hallucination,0.8117391467094421
The sea has become calm.,The water became still.,Hallucination,0.8736513257026672
What are the expectations?,What are your expectations?,Hallucination,0.8809866905212402
I had some really weird dreams tonight.,I had the most bizarre nightmares.,Hallucination,0.8825644254684448
Does Tom know how much you paid for that?,Did Tom know how much you had to pay for it?,Hallucination,0.8231084942817688
We've been waiting for three hours.,We have been here for three hours.,Hallucination,0.8745007514953613
Did you find your parents?,Did you find your mother and father?,Hallucination,0.8876941800117493
Everybody liked Tom's optimism.,The entire company was thrilled by Tom's optimism.,Hallucination,0.7621083855628967
"Who are you? Sorry, I don't remember you.","Excuse me, I don't remember you.",Hallucination,0.8655674457550049
They wouldn't tell me the truth.,They didn't explain the situation to me.,Hallucination,0.8286972641944885
Do you recognize him?,Do you know him?,Hallucination,0.8725114464759827
Have you ever played poker before?,Did you play poker before?,Hallucination,0.8089379668235779
He didn't even touch him.,He didn't even hit him.,Hallucination,0.8016687631607056
Everybody loved her.,She was very popular.,Hallucination,0.7392503619194031
Who won the Superbowl?,Did they won the Superbowl?,Hallucination,0.8301597237586975
What kind of activities you enjoy the most?,What kind of entertainment do you particularly like?,Hallucination,0.8482061624526978
I could've done this without your help.,I didn't need your help.,Hallucination,0.8505765795707703
You have to try to stay awake.,You have to keep trying to keep your attention.,Hallucination,0.8568024039268494
My life is like a test that I haven't studied for.,I didn't prepare for the test of my own life.,Hallucination,0.8572424650192261
Could you solve the problem?,Did you fix the issue?,Hallucination,0.8018308877944946
Put it on the shelf.,Store it on the bookshelf.,Hallucination,0.702739953994751
Tom forgot to release the brake.,Tom forgot to release the parking brake.,Hallucination,0.7170130610466003
Tom bought a pair of cowboy boots.,Tom has a pair of cowboy boots.,Hallucination,0.813812792301178
You're distorting my words.,You're turning my statement.,Hallucination,0.8973125219345093
What vegetables do you like?,What kind of vegetables do you like?,Hallucination,0.8716992139816284
Why is it that many language courses are ineffective?,What's the matter with many language courses?,Hallucination,0.8630872368812561
"I'm afraid to fall, please prop me up.","I'm sorry, I don't want to trip, please support me.",Hallucination,0.8946510553359985
What motivates you?,What's your driving force?,Hallucination,0.833946704864502
I promised Tom I'd not tell anyone.,I promised Tom I would not mention it.,Hallucination,0.8915770649909973
I left Boston last year and haven't yet been back.,I haven't been back to Boston yet.,Hallucination,0.7163863778114319
Haven't I told you not to call me Tom?,I told you not to call me Tom.,Hallucination,0.8363980054855347
Maybe you shouldn't tell her.,Maybe you don't have to mention it.,Hallucination,0.7371060848236084
Let's go to bed.,Let's go to sleep.,Hallucination,0.8244330286979675
Who likes reading books?,Do they like to read?,Hallucination,0.7150112390518188
Will both of these suitcases fit in the trunk?,Do both of those bags fit in the trunk?,Hallucination,0.7191447615623474
He sits up studying till late at night.,"He's sitting there, late into the night.",Hallucination,0.7044044733047485
Where did Tom go this time?,Where did Tom go again?,Hallucination,0.8706071376800537
Tom promised that he wouldn't hurt Mary.,Tom said he didn't mean to hit Mary.,Hallucination,0.8152706027030945
Don't tell me how to spend my money.,I don't want to know how to use my own money.,Hallucination,0.7369709014892578
You looked guilty.,You looked very sorry.,Hallucination,0.7711762189865112
You are the tallest of us all.,You're the one who's the highest.,Hallucination,0.8896623253822327
I've come to speak with you.,I'm here to see you.,Hallucination,0.8355546593666077
Bright colors don't suit Tom.,The colors don't particularly suit Tom.,Hallucination,0.7053821682929993
Are you fair?,Do you think you're fair?,Hallucination,0.8282822966575623
I need you to translate this document into Russian.,I need you to translate this into Russian.,Hallucination,0.8662444353103638
She always helps him.,She always supports him.,Hallucination,0.8439905643463135
What's your decision?,What's your answer?,Hallucination,0.7223023176193237
I didn't know you were back in town.,I didn't know you were in town.,Hallucination,0.8890866637229919
How safe would it be for us to do that?,How safe is it for us to do this?,Hallucination,0.866629421710968
You may make use of his library.,You can use his book.,Hallucination,0.8052610158920288
Read this book!,"Please, read it!",Hallucination,0.8238025307655334
Father stopped drinking.,The father had to give up drinking.,Hallucination,0.8941805362701416
I just followed your instructions.,I followed your steps.,Hallucination,0.7957806587219238
Don't get your hopes up too high.,Don't get your hopes up too quickly.,Hallucination,0.8495352268218994
"Tom could have told Mary the truth, but he chose not to.","Maybe Tom told Mary the truth, but he didn't.",Hallucination,0.7446883916854858
My father warned me.,I was told by my father.,Hallucination,0.8415873050689697
I couldn't do anything for Tom.,I didn't do anything for Tom.,Hallucination,0.8415510654449463
Tom and Mary have been together for three years.,Tom and Mary have been dating for three years.,Hallucination,0.8600672483444214
You're so stuck up.,You're such a snob.,Hallucination,0.8244151473045349
"It's gotta be a joke, right?","It's gotta be a gag, right?",Hallucination,0.8951069712638855
Why did you agree to do that?,What made you agree to do it?,Hallucination,0.8814267516136169
What was written on the blackboard?,What was on the blackboard?,Hallucination,0.7177711129188538
His love for me is limitless.,He loves me unconditionally.,Hallucination,0.8111708164215088
I asked Tom to wait for us.,"I'm sorry, Tom. Wait for us.",Hallucination,0.7816553711891174
At what time did you wake up?,When did you get up?,Hallucination,0.8554760217666626
Tom hasn't slept at all since the day before yesterday.,Tom didn't sleep a wink the day before.,Hallucination,0.7159067988395691
Put it over there.,"There, put it.",Hallucination,0.8404464721679688
Tom taught Mary how to read lips.,Tom taught Mary how to lipread.,Hallucination,0.7085495591163635
Thanks for calling back.,You called me back.,Hallucination,0.8592617511749268
That song's bound to be a hit.,That's gonna be a hit.,Hallucination,0.8882492184638977
She began to sing.,She had to start singing.,Hallucination,0.70163893699646
"I will help you, but I won't help Tom.","I can help you, but I can't help Tom.",Hallucination,0.8889325261116028
Cosmetic stem cell therapy is in the early stages of development.,Stem cell cosmetology is still in its infancy.,Hallucination,0.8632814884185791
Who got hurt?,Did they get injured?,Hallucination,0.7607551217079163
Most powerful is he who controls his own power.,Power is in the hands of those who control their own.,Hallucination,0.8242253065109253
I want to share this with you.,I would like to show you this.,Hallucination,0.8822822570800781
This car looks angry.,This car looks very aggressive.,Hallucination,0.8681455850601196
Why are you still here?,You're still here?,Hallucination,0.7980161309242249
Tom wasn't able to hide his feelings.,Tom didn't have the ability to keep his own expression.,Hallucination,0.8150821924209595
We'll go talk to them.,Let's go and see them.,Hallucination,0.7819839119911194
Tom and I often give each other gifts.,Tom and I both give gifts to each other.,Hallucination,0.8698998689651489
Did you receive immunization shots as a child?,Did you get the inoculation as a kid?,Hallucination,0.866908073425293
"Tom is a man, and I'm a woman.","I'm a girl, and Tom's a man.",Hallucination,0.7057562470436096
"Honey, I can explain.",I can explain.,Hallucination,0.8686090707778931
Vegetables are growing on this field.,Vegetables are grown on this ground.,Hallucination,0.8433153629302979
How would you explain these words?,How do you explain those words?,Hallucination,0.8833566308021545
I'm tired of constantly questioning myself.,I'm bored with the fact that I'm always questioning.,Hallucination,0.8599914908409119
I like you just the way you are.,I love you just the way you are.,Hallucination,0.7685995101928711
"We watched her drive her car away, until it was no more than a dot in the distance.",We have seen her driving her car until it became a dot in the distance.,Hallucination,0.8633073568344116
Tom will never get out of prison.,Tom never got out of the penitentiary.,Hallucination,0.7359486222267151
I'll try to say it in English.,I'll explain it in English.,Hallucination,0.8770882487297058
He is quick at addition.,He's good at arithmetic.,Hallucination,0.7453155517578125
Shut up already!,"Stop it, please!",Hallucination,0.7581148147583008
You're going to be a grandma soon.,You're gonna be a great-grandma.,Hallucination,0.7489954829216003
What Tom did cannot be changed.,What Tom did can't be done.,Hallucination,0.8639756441116333
I don't wear shoes.,I don't wear them.,Hallucination,0.7548216581344604
Tom promised he wouldn't cry.,Tom said he didn't cry.,Hallucination,0.84757000207901
That day was an important milestone in our project.,That day was a great success in our project.,Hallucination,0.7588891983032227
Please note: tickets are valid for a year after purchase.,"Please pay attention, the duration of the trip is one year from the date of purchase.",Hallucination,0.7862550616264343
Tom is always well dressed.,Tom always looks good.,Hallucination,0.8097186088562012
What's Tom's house like?,What kind of house does Tom have?,Hallucination,0.8363032341003418
I slacked off all summer.,I didn't do anything during the summer.,Hallucination,0.8285484910011292
Why is math so hard?,What's the matter with math?,Hallucination,0.7421767711639404
Tom said it wasn't his fault.,That's not Tom's fault.,Hallucination,0.7354786992073059
I need to read more books.,I need to read more.,Hallucination,0.8763225078582764
No one believes Tom.,No one thinks Tom.,Hallucination,0.8568780422210693
Tom jumped into the water and swam to the other side.,Tom jumped into the water and swam to the other bank.,Hallucination,0.7408835291862488
Tom decided to buy a used car instead of a new one.,Tom decided to buy a second-hand car rather than a new one.,Hallucination,0.8550032377243042
Have you caught anything?,Did you get anything?,Hallucination,0.8166835308074951
Did Tom tell you where he was last night?,Did Tom mention where he was the night before?,Hallucination,0.8979853987693787
Who won't go tomorrow?,Then who's not coming tomorrow?,Hallucination,0.8303239345550537
"For the first time in her life, Yuka has finished reading an English book.","For the first time in her life, she has finished a book in English.",Hallucination,0.8914066553115845
I think I need an assistant.,I think I need help.,Hallucination,0.8789941072463989
What's the best way for me to get a passport?,How do I get a passport?,Hallucination,0.8841819167137146
Are you predisposed to obesity?,Do you have a genetic tendency to be overweight?,Hallucination,0.8591768741607666
He was deep in thought.,He was lost in his own thoughts.,Hallucination,0.8643321394920349
I don't think Tom has any experience.,I don't think Tom has any work experience.,Hallucination,0.8581265211105347
I haven't seen Tom in a little over three years.,I haven't seen Tom in over three years.,Hallucination,0.866945743560791
Would this be acceptable to you?,Is this good for you?,Hallucination,0.7835134267807007
I am yours and you are mine.,I'm your and you're mine.,Hallucination,0.8871555924415588
Have you ever had these symptoms before?,Did you have similar symptoms before?,Hallucination,0.8348110318183899
Tom concealed the fact that he had been in prison.,Tom covered up the fact that he had been in custody.,Hallucination,0.8417344093322754
Guess who this letter is from.,Let's see who this letter is from.,Hallucination,0.8152881860733032
She spoke English to me just to show off.,She was speaking to me just to show off.,Hallucination,0.8029018044471741
It's her turn.,It's her own.,Hallucination,0.7754106521606445
That wouldn't happen in my family.,That's not how it works in our house.,Hallucination,0.8677064180374146
He went to bed.,He's gone to sleep.,Hallucination,0.8181023001670837
Can we bring Tom?,Let's take Tom?,Hallucination,0.7815947532653809
You don't have to come to the meeting.,You don't have to come to the event.,Hallucination,0.7673444747924805
Don't shout over me.,Stop yelling at me.,Hallucination,0.8463318943977356
It's just a picture I downloaded from the Internet.,It's just a photograph I got from the Internet.,Hallucination,0.8699371218681335
Tom is friends with everyone.,Tom became a friend of everyone.,Hallucination,0.8866949081420898
He admired him.,He respected him.,Hallucination,0.839713454246521
The language I'm learning is very hard.,The language I'm trying to understand is very complex.,Hallucination,0.8583160638809204
I don't understand why I needed to do that.,I don't understand the need to do this.,Hallucination,0.8092633485794067
For how many hours can you sit in front of the computer?,How many hours a day can you sit in front of the computer?,Hallucination,0.7936027646064758
Both of these suitcases are mine.,I have both of those bags.,Hallucination,0.8213768601417542
It'll be ready right away.,It's ready in a second.,Hallucination,0.8862926959991455
I hate people like Tom.,I don't like Tom.,Hallucination,0.8751318454742432
No dirty jokes!,There's no place for innuendos here.,Hallucination,0.7007931470870972
Tom is going to have to change his plans.,Tom's gonna have to switch gears.,Hallucination,0.86631178855896
One more time!,"One more time, please!",Hallucination,0.8980846405029297
Would you mind if I record this conversation?,"Excuse me, can I record this?",Hallucination,0.785885751247406
Are penguins good swimmers?,Do penguins swim quickly?,Hallucination,0.8134220242500305
Wish me luck.,"I'm sorry, I need your good wishes.",Hallucination,0.7958375811576843
"Tom bought flowers for his girlfriend, but not for his mother.","Tom has brought a bouquet of flowers for his girlfriend, but not for his mother.",Hallucination,0.7500632405281067
He raised a weapon against me.,He tried to attack me.,Hallucination,0.8433218598365784
"Anyone can offend Mary, but not everyone will be able to escape.","You can offend Mary, but not everyone will be able to run.",Hallucination,0.8379201292991638
We all want to stay healthy.,We all want to be healthy.,Hallucination,0.8989349007606506
My mother was busy cooking the dinner.,Mom was in the process of cooking the meal.,Hallucination,0.8983449935913086
You should eat a little.,You should have eaten a little.,Hallucination,0.8799521923065186
Their job is to cook for the soldiers.,They feed the army.,Hallucination,0.8240850567817688
Tom was better than me.,Tom was better.,Hallucination,0.8934582471847534
"At first, I didn't believe you.",I didn't even think you were serious.,Hallucination,0.8260267376899719
Tom said he isn't hungry.,Tom said he's not eating.,Hallucination,0.8440095782279968
How long can you go without breathing?,How long can you go without inhaling?,Hallucination,0.7005050182342529
Shouldn't we wait for Tom's approval?,Let's await Tom's answer.,Hallucination,0.8251559734344482
Which sound is the hardest for you to pronounce?,Which one of them is the most complex to pronounce?,Hallucination,0.7520360946655273
I don't remember telling you to close the door.,I don't remember you told me to shut the door.,Hallucination,0.825850248336792
Tom admired Mary's courage.,Tom was thrilled by Mary's grit.,Hallucination,0.8032159209251404
The boy is asking a question.,The kid's questioning.,Hallucination,0.8645302653312683
It's a mistake.,It's a big mistake.,Hallucination,0.8195523619651794
I prefer walking to driving in a big city like Tokyo.,I would like to take a long walk in a big city like Tokyo.,Hallucination,0.7863848209381104
Have you weighed yourself today?,Did you weigh today?,Hallucination,0.8533814549446106
He's already almost 40.,He's almost 40 years old.,Hallucination,0.8514975309371948
Where can I find more information about this subject?,Where else can I get more information about this?,Hallucination,0.8804810643196106
Finding a place to park might be a problem.,It's not easy to find a place to park.,Hallucination,0.8681120276451111
How did you convince her?,How did you get her to agree?,Hallucination,0.8543543219566345
Tom will have to pay for it.,He's gonna have to pay for it.,Hallucination,0.8784070611000061
"The queen has the ability to move as much as if she were a rook, that is, over the rows and columns, as if she were a bishop, that is, over the diagonals.","The queen has the ability to advance as if she were a rook, that is, over the rows and columns, as if she were a bishop, that is, over the diagonals.",Hallucination,0.8740334510803223
Can it be phrased in another way?,How else can it be phrased?,Hallucination,0.8627310395240784
"Astounding, isn't it?","It's unbelievable, isn't it?",Hallucination,0.8327043652534485
Anyone who has played chess a few times understands how it can be engrossing in the extreme.,People who have played chess a little understand how it can be thrilling.,Hallucination,0.8876628875732422
Was that a lie?,Did they call it a lie?,Hallucination,0.7565781474113464
Tom is walking towards us.,Tom's coming our way.,Hallucination,0.8745760321617126
It's impossible to fulfill your conditions.,It's impossible to keep your conditions.,Hallucination,0.7692818641662598
The detective admired the killer's skills.,The detective was thrilled by the killer's capabilities.,Hallucination,0.8439663052558899
"I wish I could help you, but I can't stay any longer.","I'm sorry, I can't help you, but I can't afford to be here any longer.",Hallucination,0.8703532218933105
Tom ended up in prison.,Tom ended up in custody.,Hallucination,0.7879388928413391
Tom shared a prison cell with John.,Tom and John were cellmates.,Hallucination,0.8200053572654724
Dan didn't want to seem shy.,He didn't want to be seen as a wallflower.,Hallucination,0.7309874296188354
Are you connected to the internet?,Do you have the Internet?,Hallucination,0.818323016166687
I always brought a packed lunch with me to school.,I always brought a lunchbox with me to school.,Hallucination,0.8054771423339844
We'll let our hair down tonight.,Let's have fun tonight.,Hallucination,0.8175414204597473
Learn by heart a few sentences that can help you in specific situations.,You can quickly remember a handful of sentences that will help you in a given situation.,Hallucination,0.8247007727622986
Everybody liked you.,You were very popular.,Hallucination,0.7691946029663086
I'm sure you'll like him.,I'm sure you'll love him.,Hallucination,0.7809180617332458
We came back by way of Boston.,We came through Boston.,Hallucination,0.8311479091644287
Tom lives near an abandoned building.,Tom's house is next to the old house.,Hallucination,0.8175583481788635
Even the experts were wrong.,The even the most prominent scientists were in error.,Hallucination,0.818908154964447
Have you heard the latest rumours?,Did you hear the gossip?,Hallucination,0.777422308921814
Tom lies in this grave.,Tom's in this grave.,Hallucination,0.8530343770980835
Tell them to go home.,Let them go home.,Hallucination,0.716530442237854
You're a very smart boy.,You're a very smart kid.,Hallucination,0.7743279337882996
I don't find this interesting.,I don't particularly like this.,Hallucination,0.8874615430831909
It's too hot outside.,It's too hot today.,Hallucination,0.8330974578857422
What have he found?,What did he find?,Hallucination,0.8795032501220703
Save it for later.,"Wait, save it.",Hallucination,0.8340487480163574
I couldn't see who was inside the car.,I didn't see anyone inside the car.,Hallucination,0.8981762528419495
Where did you buy that tie?,Where did you buy that necktie?,Hallucination,0.7432644963264465
My brother runs very fast.,It's my brother who's very good at running.,Hallucination,0.89531409740448
What will happen to Tom?,What will Tom's destiny be?,Hallucination,0.7870769500732422
You can say whatever you want.,You can always speak your own.,Hallucination,0.8434951901435852
It's nothing personal.,It's not about you.,Hallucination,0.8987317681312561
You can't compete with us.,You can't run with us.,Hallucination,0.711233377456665
Why should I tell Tom what to do?,What's the use of me trying to explain to Tom what to do?,Hallucination,0.8219944834709167
Tom dunked the Oreo in milk for too long and it became soggy.,Tom lost the Oreo in the milk for too long and it became soggy.,Hallucination,0.7742945551872253
"Look, there is a nest of pigeons in this tree.",There's a pigeon's nest in this tree.,Hallucination,0.8978224992752075
Enjoy your tea!,You're welcome to drink your own tea.,Hallucination,0.7473967671394348
"No matter how simple the recipe is, Tom will find a way to screw it up and burn something.","No matter how easy the recipe is, Tom always manages to screw it up and ruin it.",Hallucination,0.8381630182266235
Hope springs eternal.,Hope never dies.,Hallucination,0.8561112880706787
The soldiers were brave.,The army was brave.,Hallucination,0.8279761672019958
Elephants are strong animals.,Elephants are big animals.,Hallucination,0.8038920760154724
Why didn't you listen to him?,You didn't pay attention to him?,Hallucination,0.896361768245697
We're so much happier now.,We're thrilled.,Hallucination,0.856541633605957
I was impressed.,I was thrilled.,Hallucination,0.8173929452896118
I deleted the comment I had made under the sentence.,I have deleted the comment I made on the statement.,Hallucination,0.7861923575401306
Tell Tom I'm going to drop by his house this afternoon.,I'm gonna pay Tom a visit this afternoon.,Hallucination,0.8813061714172363
Please don't follow this advice.,Please don't take this into account.,Hallucination,0.8969404101371765
The restrooms are on the left.,The toilets are on the left.,Hallucination,0.7904649972915649
Why didn't you let Tom help you?,You didn't give Tom a hand?,Hallucination,0.8917328119277954
I'm tired of games.,I'm bored with the games.,Hallucination,0.8939828872680664
We need to know if she will be present or not.,We need to know if she's coming.,Hallucination,0.8590301275253296
I learned to swim last summer.,I knew how to swim last summer.,Hallucination,0.8458079099655151
Tom is being realistic.,Tom is a realist.,Hallucination,0.891850471496582
Why don't you listen to me?,Aren't you listening to me?,Hallucination,0.8590019941329956
Which one is you?,Which one of them are you?,Hallucination,0.8364010453224182
Do you play chess?,Do you like to play chess?,Hallucination,0.830843985080719
It's not surprising that he be proud of his son.,It's not a big surprise that he's thrilled about his own kid.,Hallucination,0.7836815714836121
Man cannot live without water.,People can't live without water.,Hallucination,0.8480582237243652
I started to cry.,I got the waterworks.,Hallucination,0.8812016844749451
He got drunk and became talkative.,He became noisy and inebriated.,Hallucination,0.8721342086791992
Can I tell them about this?,I can explain this?,Hallucination,0.8025191426277161
This activity is tiring.,It's tiring.,Hallucination,0.8979390859603882
"Leicester is pronounced ""Lester"".","The correct pronunciation of the city of Leicester is ""Lester"".",Hallucination,0.8770492076873779
We admired Tom's bravery.,We were thrilled by Tom's bravery.,Hallucination,0.8930796384811401
There were only three adults in the room.,There were only three people in the room.,Hallucination,0.8805240988731384
"Everybody says it, and what everybody says must be true.","It's said, and what's said has to be true.",Hallucination,0.8210301399230957
Do you think Tom knows?,Do you think Tom's familiar with it?,Hallucination,0.8856330513954163
Tom liked Mary's new dress.,Tom really liked Mary's new outfit.,Hallucination,0.8389385938644409
I'll do anything but this.,I'd better not do this.,Hallucination,0.8222229480743408
Was the water very hot?,How was the water very hot?,Hallucination,0.7904883027076721
He buys and sells leather goods.,He deals in leather goods.,Hallucination,0.8555290699005127
He's touched.,He's in contact.,Hallucination,0.8635877370834351
